 * Serving Flask app 'app'
 * Debug mode: off
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5178
Press CTRL+C to quit
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/skin/1800031.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/skin/1802171.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/skin/1800020.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/skin/1800021.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/skin/1800020.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/skin/1800020.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/skel/2138400.skel HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1043285.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1033301.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/330125.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1033423.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:52] "GET /zam/textures/3537040.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:52] "GET /zam/textures/4531024.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:52] "GET /zam/textures/5210142.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:41:18] "GET /api/static/weapons HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:17] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:17] "GET /api/realms/eu HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:17] "GET /api/account HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:17] "GET /api/version HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:17] "GET /api/gamedata HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:17] "GET /api/roster?fast=1 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:17] "GET /favicon.ico HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:33:17] "GET /api/qr.png HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:23] "GET /api/roster HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:24] "GET /api/static/tmog HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:25] "GET /api/transmog HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:30] "GET /api/static/weapons HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:33] "GET /mv?d=8483&t=1 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:33] "GET /zam/viewer/viewer.min.js HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:33:33] "GET /favicon.ico HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:33:33] "GET /zam/meta/item/8483.json HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /zam/textures/144422.webp HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /zam/m2/144420.m2 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /mv?d=8483&t=1 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /zam/viewer/viewer.min.js HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /zam/skin/491687.skin HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /zam/meta/item/8483.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /zam/textures/144328.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /zam/m2/144420.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /favicon.ico HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /zam/textures/144422.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /zam/skin/491687.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:33:34] "GET /zam/textures/144328.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:36:28] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:36:28] "GET /api/realms/eu HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:36:28] "GET /api/account HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:36:28] "GET /api/version HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:36:28] "GET /api/roster?fast=1 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:36:28] "GET /api/gamedata HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:36:28] "GET /favicon.ico HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 11:36:28] "GET /api/qr.png HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:36:34] "GET /api/roster HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:36:35] "GET /api/static/tmog HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:36:36] "GET /api/transmog HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:36:36] "GET /api/static/weapons HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:38:49] "GET /api/static/tmog HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:38:50] "GET /api/transmog HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:38:55] "GET /api/icon/133805 HTTP/1.1" 302 -
127.0.0.1 - - [27/Aug/2026 11:38:55] "GET /api/tmog/appearance/27264 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:38:55] "GET /api/tmog/appearance/27266 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:38:55] "GET /api/tmog/appearance/27268 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:38:56] "GET /api/tmog/appearance/27265 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:38:56] "GET /api/tmog/appearance/27263 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:38:56] "GET /api/tmog/appearance/27267 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:38:56] "GET /api/tmog/appearance/27269 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 11:38:56] "GET /api/tmog/appearance/27270 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:43] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:43] "GET /api/realms/eu HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:43] "GET /api/account HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:43] "GET /api/version HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:43] "GET /api/gamedata HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:43] "GET /api/roster?fast=1 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:43] "GET /favicon.ico HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 12:12:43] "GET /api/qr.png HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:49] "GET /api/roster HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:51] "GET /api/static/tmog HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:52] "GET /api/transmog HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:52] "GET /api/static/weapons HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:53] "GET /api/static/journal HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:53] "GET /api/mplus/eu/draenor/oblivz HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:12:56] "GET /api/mplus/eu/draenor/oblivionn HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:13:13] "GET /api/mplus/eu/draenor/oblivz HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:13:15] "GET /api/history HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:13:16] "GET /api/reputations HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:13:22] "GET /api/economy/summary HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:13:22] "GET /api/economy/movers HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:13:22] "GET /api/economy/token_history HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 12:13:23] "GET /api/economy/profit HTTP/1.1" 200 -
